dataset,seed,pipe,M1_nll,M2_mmd,M3_marg_w1,M4_c2st,acc,f1,ece
ionosphere,42,knn+winsor+quantile,0.2016910016536712,0.0259167618590987,0.3972931196404005,0.424421768707483,0.9285714285714286,0.9215070643642072,0.0291598720209939
ionosphere,42,knn+winsor+quantile+zscore,0.2024461030960083,0.0259167618590987,0.3972931196404005,0.424421768707483,0.9285714285714286,0.9215070643642072,0.0337144953863961
ionosphere,1,mean,0.1862862408161163,0.0213187240662431,0.2877152735825173,0.4257142857142857,0.9428571428571428,0.9377777777777778,0.0225877651146479
ionosphere,1,mean+zscore,0.1813157945871353,0.0213187241814001,0.2877152727441769,0.4257142857142857,0.9428571428571428,0.9377777777777778,0.040933346748352
ionosphere,1,mean+winsor,0.2155996412038803,0.0203157337005678,0.2690296492143479,0.4221768707482993,0.9428571428571428,0.9377777777777778,0.0702453425952366
ionosphere,1,mean+winsor+zscore,0.220099002122879,0.0203157337005678,0.2690296492143479,0.4221768707482993,0.9428571428571428,0.9377777777777778,0.0361807831696101
ionosphere,1,mean+yeojohnson,0.1885770559310913,0.0196570356350744,0.2580849382124376,0.4265986394557823,0.9428571428571428,0.9377777777777778,0.0627377688884735
ionosphere,1,mean+yeojohnson+zscore,0.187904492020607,0.0196570356700128,0.2580849375851212,0.4265986394557823,0.9428571428571428,0.9377777777777778,0.0636033739362444
ionosphere,1,mean+winsor+yeojohnson,0.2133924067020416,0.0187931562225515,0.2457282519931495,0.4229251700680272,0.9428571428571428,0.9377777777777778,0.0478670392717634
ionosphere,1,mean+winsor+yeojohnson+zscore,0.2144607454538345,0.0187931562225515,0.2457282519931495,0.4229251700680272,0.9428571428571428,0.9377777777777778,0.0326963424682617
ionosphere,1,mean+quantile,0.1942460983991623,0.0275101609366344,0.3889262174628144,0.4295238095238096,0.9571428571428572,0.9529042386185244,0.0561088187353951
ionosphere,1,mean+quantile+zscore,0.1926006525754928,0.0275101608036039,0.3889262164750262,0.4295238095238096,0.9428571428571428,0.9377777777777778,0.0515174865722655
ionosphere,1,mean+winsor+quantile,0.193730741739273,0.0169331894041997,0.3924351676821493,0.4251700680272108,0.9571428571428572,0.9529042386185244,0.0458997692380633
ionosphere,1,mean+winsor+quantile+zscore,0.1914357393980026,0.0169331894041997,0.3924351676821493,0.4251700680272108,0.9571428571428572,0.9529042386185244,0.0530205590384347
ionosphere,1,median,0.1858747005462646,0.0215843798831399,0.3112535197012662,0.4216326530612245,0.9428571428571428,0.9377777777777778,0.0169214248657226
ionosphere,1,median+zscore,0.1866230219602584,0.021584379711643,0.3112535185636185,0.4216326530612245,0.9428571428571428,0.9377777777777778,0.0356817305088042
ionosphere,1,median+winsor,0.1881563067436218,0.0212413100722766,0.3017922829764157,0.4204081632653061,0.9428571428571428,0.9377777777777778,0.0394785821437836
ionosphere,1,median+winsor+zscore,0.1953616440296173,0.0212413100722766,0.3017922829764157,0.4204081632653061,0.9428571428571428,0.9377777777777778,0.0373976383890424
ionosphere,1,median+yeojohnson,0.1838818192481994,0.0203884021534387,0.2808735873957756,0.4259183673469387,0.9428571428571428,0.9377777777777778,0.0294526100158691
ionosphere,1,median+yeojohnson+zscore,0.1792718470096588,0.0203884021419855,0.2808735882642914,0.4259183673469387,0.9428571428571428,0.9377777777777778,0.0416921189853123
ionosphere,1,median+winsor+yeojohnson,0.1997081041336059,0.0200824553021529,0.2698641041555745,0.4216326530612244,0.9428571428571428,0.9377777777777778,0.0343656011990138
ionosphere,1,median+winsor+yeojohnson+zscore,0.1876527369022369,0.0200824553021529,0.2698641041555745,0.4216326530612244,0.9428571428571428,0.9377777777777778,0.0428087379251208
ionosphere,1,median+quantile,0.1865936070680618,0.029423692501409,0.397590031441032,0.4314285714285714,0.9571428571428572,0.9529042386185244,0.0452629719461713
ionosphere,1,median+quantile+zscore,0.1865901798009872,0.0294236927284121,0.3975900328735181,0.4314285714285714,0.9571428571428572,0.9529042386185244,0.0414908698626927
ionosphere,1,median+winsor+quantile,0.1707335710525512,0.0183766200779577,0.4010151382072531,0.4263945578231292,0.9571428571428572,0.9529042386185244,0.0111257629735128
ionosphere,1,median+winsor+quantile+zscore,0.1722179353237152,0.0183766200779574,0.4010151382072532,0.4263945578231292,0.9571428571428572,0.9529042386185244,0.03044627564294
ionosphere,1,knn,0.1757670789957046,0.0277983473670738,0.2860382312941062,0.4363945578231292,0.9285714285714286,0.9215070643642072,0.0513813325337001
ionosphere,1,knn+zscore,0.1828400790691375,0.0277983476334064,0.2860382319357703,0.4363945578231292,0.9285714285714286,0.9215070643642072,0.0469807343823568
ionosphere,1,knn+winsor,0.173833891749382,0.0286264293397273,0.2805866901009019,0.428843537414966,0.9428571428571428,0.9377777777777778,0.0377148100308009
ionosphere,1,knn+winsor+zscore,0.1770756393671035,0.0286264293397273,0.2805866901009019,0.428843537414966,0.9428571428571428,0.9377777777777778,0.0374735968453543
ionosphere,1,knn+yeojohnson,0.1766903549432754,0.0278251424404953,0.2706735830701228,0.4418367346938776,0.9285714285714286,0.9215070643642072,0.0523586383887699
ionosphere,1,knn+yeojohnson+zscore,0.1718500554561615,0.0278251425740992,0.2706735820569736,0.4418367346938776,0.9285714285714286,0.9215070643642072,0.0429589084216526
ionosphere,1,knn+winsor+yeojohnson,0.1757526248693466,0.0283729637900904,0.2641736868994587,0.4317006802721088,0.9428571428571428,0.9377777777777778,0.0425659690584454
ionosphere,1,knn+winsor+yeojohnson+zscore,0.1791251450777053,0.0283729637900903,0.2641736868994587,0.4317006802721088,0.9428571428571428,0.9377777777777778,0.0445545545646122
ionosphere,1,knn+quantile,0.1691752821207046,0.0299710014469244,0.3906982099227749,0.4292517006802721,0.9428571428571428,0.9365942028985508,0.0360784573214395
ionosphere,1,knn+quantile+zscore,0.1687239110469818,0.0299710011949362,0.3906982094206127,0.4292517006802721,0.9428571428571428,0.9365942028985508,0.0322520094258445
ionosphere,1,knn+winsor+quantile,0.2004534304141998,0.0222512516834426,0.3974087444315094,0.4285034013605442,0.9285714285714286,0.9215070643642072,0.0431476618562426
ionosphere,1,knn+winsor+quantile+zscore,0.2045458406209945,0.0222512516834426,0.3974087444315094,0.4285034013605442,0.9285714285714286,0.9215070643642072,0.0436727941036224
ionosphere,2,mean,0.1984479129314422,0.023096250736191,0.3011417270528171,0.4074149659863945,0.9571428571428572,0.9529042386185244,0.0502404638699123
ionosphere,2,mean+zscore,0.2064936310052871,0.0230962499480789,0.3011417249860196,0.4074149659863945,0.9285714285714286,0.9215070643642072,0.0164909992899213
ionosphere,2,mean+winsor,0.2137905657291412,0.0228067679385822,0.2801436972611943,0.4002040816326531,0.9285714285714286,0.9199267902081903,0.0356582573481968
ionosphere,2,mean+winsor+zscore,0.214505910873413,0.0228067679385822,0.2801436972611943,0.4002040816326531,0.9142857142857144,0.9066666666666668,0.0775905115263802
ionosphere,2,mean+yeojohnson,0.2072279453277588,0.0214475780322259,0.2722965229594968,0.406938775510204,0.9285714285714286,0.9215070643642072,0.0165575972625187
ionosphere,2,mean+yeojohnson+zscore,0.2129431813955307,0.0214475779215382,0.272296522661398,0.406938775510204,0.9285714285714286,0.9215070643642072,0.0302911145346504
ionosphere,2,mean+winsor+yeojohnson,0.21870057284832,0.02152842251844,0.2560101180907377,0.3910204081632653,0.9142857142857144,0.9048913043478262,0.0444003139223371
ionosphere,2,mean+winsor+yeojohnson+zscore,0.2369913607835769,0.02152842251844,0.2560101180907377,0.3910204081632653,0.8857142857142857,0.8755555555555555,0.0385076940059661
ionosphere,2,mean+quantile,0.2942593991756439,0.0259902732397583,0.3887599262675429,0.4127210884353742,0.9,0.8920467063229787,0.0749375769070216
ionosphere,2,mean+quantile+zscore,0.293863445520401,0.0259902728959182,0.3887599248171441,0.4127210884353742,0.9,0.8920467063229787,0.0759450333459037
ionosphere,2,mean+winsor+quantile,0.2442731261253357,0.0165646177929305,0.3991430514913763,0.3945578231292517,0.9,0.8920467063229787,0.023450390781675
ionosphere,2,mean+winsor+quantile+zscore,0.2463060170412063,0.0165646177929305,0.3991430514913763,0.3945578231292517,0.9,0.8920467063229787,0.0240040055343082
ionosphere,2,median,0.2203082889318466,0.0234700771211041,0.3253133385838319,0.4104761904761904,0.9142857142857144,0.9028677150786308,0.0197056021009172
ionosphere,2,median+zscore,0.2115784883499145,0.023470077053268,0.325313340291766,0.4104761904761904,0.9285714285714286,0.9199267902081903,0.0125432091099875
ionosphere,2,median+winsor,0.2205411344766616,0.0231761799320133,0.3090350941104464,0.4066666666666665,0.9428571428571428,0.9365942028985508,0.0359228747231619
ionosphere,2,median+winsor+zscore,0.221089094877243,0.0231761799320132,0.3090350941104464,0.4066666666666665,0.9142857142857144,0.9066666666666668,0.0290083723408835
ionosphere,2,median+yeojohnson,0.2214438915252685,0.0221059117740565,0.2950966043962623,0.4097278911564626,0.9142857142857144,0.9028677150786308,0.0270798998219626
ionosphere,2,median+yeojohnson+zscore,0.225086897611618,0.0221059117031405,0.2950966048083775,0.4097278911564626,0.9,0.8878975062914665,0.0624427488871983
ionosphere,2,median+winsor+yeojohnson,0.2187026292085647,0.0218881927678687,0.2765341461922421,0.3965306122448979,0.9142857142857144,0.9048913043478262,0.0268907112734658
ionosphere,2,median+winsor+yeojohnson+zscore,0.2204309701919555,0.0218881927678687,0.2765341461922421,0.3965306122448979,0.9285714285714286,0.9215070643642072,0.0473823291914803
ionosphere,2,median+quantile,0.2761247754096985,0.0268907923338923,0.3971316857416631,0.4148299319727891,0.9142857142857144,0.9048913043478262,0.0692218550613948
ionosphere,2,median+quantile+zscore,0.2788895070552826,0.0268907932932022,0.3971316877766596,0.4148299319727891,0.9142857142857144,0.9048913043478262,0.0709079980850219
ionosphere,2,median+winsor+quantile,0.2543430924415588,0.0165995703273074,0.4011622048966212,0.3953741496598639,0.9,0.8901098901098901,0.0298617456640516
ionosphere,2,median+winsor+quantile+zscore,0.2523931264877319,0.0165995703273074,0.4011622048966212,0.3953741496598639,0.9,0.8901098901098901,0.0404901308672768
ionosphere,2,knn,0.180792897939682,0.0298972662870016,0.2961410254102136,0.4187074829931972,0.9428571428571428,0.9365942028985508,0.0303944655827113
ionosphere,2,knn+zscore,0.1943625211715698,0.0298972659860001,0.2961410247640388,0.4187074829931972,0.9285714285714286,0.9199267902081903,0.0387291065284184
ionosphere,2,knn+winsor,0.1953492611646652,0.0313002391095442,0.2896589836715335,0.4153061224489796,0.9142857142857144,0.9048913043478262,0.0324465061937059
ionosphere,2,knn+winsor+zscore,0.2009331881999969,0.0313002391095442,0.2896589836715335,0.4153061224489796,0.9142857142857144,0.9048913043478262,0.0410270248140607
ionosphere,2,knn+yeojohnson,0.1860697716474533,0.030047328233381,0.2832095908649938,0.4165306122448979,0.9571428571428572,0.9519560741249142,0.0471404203346796
ionosphere,2,knn+yeojohnson+zscore,0.1909033358097076,0.0300473282960921,0.2832095905540043,0.4165306122448979,0.9428571428571428,0.935245143385754,0.0143203888620648
ionosphere,2,knn+winsor+yeojohnson,0.2008385062217712,0.0306151568145948,0.2735762426000832,0.4042176870748299,0.9142857142857144,0.9048913043478262,0.0390186250209807
ionosphere,2,knn+winsor+yeojohnson+zscore,0.2077220529317855,0.0306151568145948,0.2735762426000832,0.4042176870748299,0.9142857142857144,0.9048913043478262,0.0336625056607382
ionosphere,2,knn+quantile,0.2384304851293563,0.0279589443720177,0.3892466884438152,0.4191836734693877,0.9,0.8878975062914665,0.0397784556661333
ionosphere,2,knn+quantile+zscore,0.2404230684041977,0.0279589440652885,0.3892466886135604,0.4191836734693877,0.9,0.8878975062914665,0.0395292469433375
ionosphere,2,knn+winsor+quantile,0.2501571774482727,0.0198479458484258,0.3997548700351158,0.3952380952380951,0.9142857142857144,0.9048913043478262,0.0528695387499673
ionosphere,2,knn+winsor+quantile+zscore,0.2480192184448242,0.0198479458484257,0.3997548700351158,0.3952380952380951,0.9285714285714286,0.9199267902081903,0.0436419137886592
ionosphere,3,mean,0.2197805047035217,0.0216030227921426,0.2877848509976995,0.4630612244897958,0.9142857142857144,0.9005681818181819,0.0540059532438005
ionosphere,3,mean+zscore,0.2320946007966995,0.0216030228796763,0.2877848519768906,0.4630612244897958,0.9142857142857144,0.9005681818181819,0.0531454350267137
ionosphere,3,mean+winsor,0.2356216758489608,0.0208278552347855,0.2746416833240049,0.4712925170068027,0.9285714285714286,0.91812865497076,0.0366901738303048
ionosphere,3,mean+winsor+zscore,0.2376352548599243,0.0208278552347854,0.274641683324005,0.4712925170068027,0.9142857142857144,0.9005681818181819,0.058162145103727
ionosphere,3,mean+yeojohnson,0.2274943590164184,0.020211829190353,0.2580495470438119,0.4593877551020408,0.9142857142857144,0.9005681818181819,0.0520641352449144
ionosphere,3,mean+yeojohnson+zscore,0.2287010252475738,0.0202118291475779,0.2580495467622901,0.4593877551020408,0.9142857142857144,0.9005681818181819,0.0525144858019692
ionosphere,3,mean+winsor+yeojohnson,0.2362535744905471,0.0200172270260931,0.2510582370618623,0.4685034013605442,0.9142857142857144,0.9005681818181819,0.0567838881696973
ionosphere,3,mean+winsor+yeojohnson+zscore,0.2401559799909591,0.0200172270260931,0.2510582370618623,0.4685034013605442,0.9142857142857144,0.9005681818181819,0.0520691020148141
ionosphere,3,mean+quantile,0.1969126164913177,0.0324400020822203,0.3905191150989587,0.4782312925170067,0.9285714285714286,0.91812865497076,0.0469690680503844
ionosphere,3,mean+quantile+zscore,0.1988627910614013,0.0324400020129744,0.390519117285159,0.4782312925170067,0.9285714285714286,0.91812865497076,0.0474124755178178
ionosphere,3,mean+winsor+quantile,0.2337481677532196,0.0200173196804132,0.4006008261982801,0.4734013605442177,0.9285714285714286,0.91812865497076,0.061679880959647
ionosphere,3,mean+winsor+quantile+zscore,0.2343134135007858,0.0200173196804132,0.4006008261982801,0.4734013605442177,0.9285714285714286,0.91812865497076,0.0616186984947749
ionosphere,3,median,0.1736327856779098,0.0216910465980632,0.315792798768661,0.4652380952380952,0.9285714285714286,0.91812865497076,0.0400844361100878
ionosphere,3,median+zscore,0.1790405362844467,0.0216910467441872,0.3157928003651157,0.4652380952380952,0.9142857142857144,0.9005681818181819,0.0544330281870705
ionosphere,3,median+winsor,0.2153639793395996,0.0209320903269397,0.3082689935741085,0.4719727891156462,0.9428571428571428,0.935245143385754,0.0482459596225194
ionosphere,3,median+winsor+zscore,0.2239650934934616,0.0209320903269397,0.3082689935741086,0.4719727891156462,0.9285714285714286,0.91812865497076,0.0575449866907936
ionosphere,3,median+yeojohnson,0.1787339299917221,0.0204636600582514,0.2834706358044651,0.4595238095238095,0.9285714285714286,0.91812865497076,0.0451132893562316
ionosphere,3,median+yeojohnson+zscore,0.1895542293787002,0.0204636600352936,0.2834706344335737,0.4595238095238095,0.9142857142857144,0.9005681818181819,0.0598440298012324
ionosphere,3,median+winsor+yeojohnson,0.2177911549806594,0.0200201729667032,0.2749129510145577,0.4692517006802721,0.9285714285714286,0.91812865497076,0.050311700786863
ionosphere,3,median+winsor+yeojohnson+zscore,0.2183111906051635,0.0200201729667032,0.2749129510145576,0.4692517006802721,0.9285714285714286,0.91812865497076,0.0533337746347699
ionosphere,3,median+quantile,0.195083200931549,0.0335801935639819,0.3986044722659243,0.4806802721088435,0.9428571428571428,0.935245143385754,0.045493791784559
ionosphere,3,median+quantile+zscore,0.1931233704090118,0.0335801937864681,0.398604473363279,0.4806802721088435,0.9428571428571428,0.935245143385754,0.0436700446265084
ionosphere,3,median+winsor+quantile,0.2193103581666946,0.0200351462454587,0.4022951227909062,0.4724489795918367,0.9142857142857144,0.9005681818181819,0.0452746212482452
ionosphere,3,median+winsor+quantile+zscore,0.2184245288372039,0.0200351462454587,0.4022951227909062,0.4724489795918367,0.9142857142857144,0.9005681818181819,0.0434444436005183
ionosphere,3,knn,0.1701778918504715,0.0281992650172117,0.2831114540524913,0.4835374149659864,0.9714285714285714,0.9682971014492754,0.0529825329780578
ionosphere,3,knn+zscore,0.1630196720361709,0.0281992649410552,0.2831114523597438,0.4835374149659864,0.9714285714285714,0.9682971014492754,0.0455573371478489
ionosphere,3,knn+winsor,0.1691598445177078,0.0288926665453902,0.2822649779104297,0.4899999999999999,0.9571428571428572,0.9519560741249142,0.0548769661358424
ionosphere,3,knn+winsor+zscore,0.1707473546266555,0.0288926665453903,0.2822649779104297,0.4899999999999999,0.9571428571428572,0.9519560741249142,0.0466775102274758
ionosphere,3,knn+yeojohnson,0.1697971671819687,0.0280105437150762,0.2660873658098666,0.476734693877551,0.9714285714285714,0.9682971014492754,0.0564283234732491
ionosphere,3,knn+yeojohnson+zscore,0.1723361015319824,0.028010543662282,0.2660873650400519,0.476734693877551,0.9714285714285714,0.9682971014492754,0.0561073166983468
ionosphere,3,knn+winsor+yeojohnson,0.1689435243606567,0.0285211270448113,0.264663398778104,0.4827891156462585,0.9571428571428572,0.9519560741249142,0.05254670551845
ionosphere,3,knn+winsor+yeojohnson+zscore,0.1755063831806183,0.0285211270448113,0.2646633987781041,0.4827891156462585,0.9571428571428572,0.9519560741249142,0.0576090259211404
ionosphere,3,knn+quantile,0.1497018188238144,0.0348528102314806,0.3919583238635871,0.4836054421768707,0.9714285714285714,0.9682971014492754,0.0403522797993251
ionosphere,3,knn+quantile+zscore,0.1478026807308197,0.034852809889742,0.391958321717353,0.4836054421768707,0.9714285714285714,0.9682971014492754,0.0343670640672956
ionosphere,3,knn+winsor+quantile,0.1377101242542266,0.0266503135740471,0.3978495926407246,0.4894557823129251,0.9714285714285714,0.9682971014492754,0.0431380314486367
ionosphere,3,knn+winsor+quantile+zscore,0.1384005397558212,0.0266503135740472,0.3978495926407248,0.4894557823129251,0.9714285714285714,0.9682971014492754,0.0381511117730822
ionosphere,4,mean,0.1491125524044037,0.020390016838937,0.2973135433838867,0.452108843537415,0.9428571428571428,0.9377777777777778,0.0357517625604357
ionosphere,4,mean+zscore,0.1518499255180359,0.0203900169703062,0.2973135436034193,0.452108843537415,0.9571428571428572,0.9529042386185244,0.0417537552969796
ionosphere,4,mean+winsor,0.1468827277421951,0.0204949890459998,0.2826686646213646,0.4623809523809523,0.9571428571428572,0.9519560741249142,0.0370458228247505
ionosphere,4,mean+winsor+zscore,0.1455634832382202,0.0204949890459998,0.2826686646213646,0.4623809523809523,0.9428571428571428,0.9365942028985508,0.028858665057591
ionosphere,4,mean+yeojohnson,0.1464817374944687,0.0191069232425773,0.2629976614701566,0.4486394557823129,0.9571428571428572,0.9529042386185244,0.02876312988145
ionosphere,4,mean+yeojohnson+zscore,0.1685902178287506,0.0191069232875632,0.2629976608663055,0.4486394557823129,0.9571428571428572,0.9529042386185244,0.0483625182083674
ionosphere,4,mean+winsor+yeojohnson,0.1565063148736953,0.0196063814641546,0.2541199364706627,0.463061224489796,0.9428571428571428,0.9365942028985508,0.0312958512987409
ionosphere,4,mean+winsor+yeojohnson+zscore,0.1391728371381759,0.0196063814641545,0.2541199364706627,0.463061224489796,0.9428571428571428,0.9365942028985508,0.0457502603530883
ionosphere,4,mean+quantile,0.2075034826993942,0.0293227593763973,0.3955047060335847,0.4439455782312925,0.9,0.8878975062914665,0.0391223677567073
ionosphere,4,mean+quantile+zscore,0.2061882317066192,0.0293227593391561,0.3955047064920379,0.4439455782312925,0.9,0.8878975062914665,0.0379730199064527
ionosphere,4,mean+winsor+quantile,0.1449312418699264,0.0202254232116424,0.3979865818266366,0.4675510204081632,0.9428571428571428,0.9365942028985508,0.0391338637896946
ionosphere,4,mean+winsor+quantile+zscore,0.1451183259487152,0.0202254232116423,0.3979865818266366,0.4675510204081632,0.9428571428571428,0.9365942028985508,0.0377675226756504
ionosphere,4,median,0.1532946079969406,0.0207750881470808,0.3228649238491988,0.4563265306122449,0.9285714285714286,0.9215070643642072,0.017600290264402
ionosphere,4,median+zscore,0.1645593643188476,0.020775088001998,0.3228649221316458,0.4563265306122449,0.9428571428571428,0.9377777777777778,0.0336660725729805
ionosphere,4,median+winsor,0.1455630958080291,0.0209442998307817,0.3119889748129201,0.4609523809523809,0.9285714285714286,0.9199267902081903,0.0769768817084176
ionosphere,4,median+winsor+zscore,0.1396660506725311,0.0209442998307817,0.3119889748129201,0.4609523809523809,0.9571428571428572,0.9529042386185244,0.0499314223017011
ionosphere,4,median+yeojohnson,0.1617467254400253,0.0198628095975857,0.2872664491477427,0.4563945578231292,0.9428571428571428,0.9377777777777778,0.0758310616016388
ionosphere,4,median+yeojohnson+zscore,0.155327558517456,0.0198628095355322,0.2872664491073277,0.4563945578231292,0.9285714285714286,0.9228905045164132,0.0346339336463383
ionosphere,4,median+winsor+yeojohnson,0.1427061259746551,0.0200734147860977,0.2752006313723243,0.4663265306122449,0.9285714285714286,0.9199267902081903,0.0278799865927015
ionosphere,4,median+winsor+yeojohnson+zscore,0.1487353146076202,0.0200734147860977,0.2752006313723243,0.4663265306122449,0.9428571428571428,0.9365942028985508,0.0548990743500845
ionosphere,4,median+quantile,0.1990989744663238,0.0306578259873913,0.4021734649306963,0.4581632653061225,0.9142857142857144,0.9048913043478262,0.0255268607820782
ionosphere,4,median+quantile+zscore,0.1980258673429489,0.0306578257946154,0.40217346437301,0.4581632653061225,0.9142857142857144,0.9048913043478262,0.0498508487428937
ionosphere,4,median+winsor+quantile,0.1735179722309112,0.0204310283860774,0.3990871085522308,0.4736734693877551,0.9,0.8920467063229787,0.0784342604024069
ionosphere,4,median+winsor+quantile+zscore,0.1741096079349517,0.0204310283860773,0.3990871085522308,0.4736734693877551,0.8857142857142857,0.8755555555555555,0.0736719795635768
ionosphere,4,knn,0.1468349248170852,0.0260444341997703,0.297150084920477,0.4610884353741496,0.9571428571428572,0.9529042386185244,0.0209150339875902
ionosphere,4,knn+zscore,0.1542182564735412,0.0260444333923643,0.297150084297521,0.4610884353741496,0.9571428571428572,0.9529042386185244,0.0185972971575601
ionosphere,4,knn+winsor,0.1509361416101455,0.0273221331336073,0.2916416298934003,0.4680272108843537,0.9571428571428572,0.9519560741249142,0.0247270635196141
ionosphere,4,knn+winsor+zscore,0.1625016927719116,0.0273221331336072,0.2916416298934003,0.4680272108843537,0.9571428571428572,0.9519560741249142,0.0530626961163111
ionosphere,4,knn+yeojohnson,0.1554666608572006,0.0260670051800876,0.2737422219497323,0.4635374149659864,0.9428571428571428,0.9377777777777778,0.0265752894537789
ionosphere,4,knn+yeojohnson+zscore,0.1563413739204406,0.026067005250182,0.2737422209609916,0.4635374149659864,0.9428571428571428,0.9377777777777778,0.0293057569435664
ionosphere,4,knn+winsor+yeojohnson,0.1622312813997268,0.0270983534834015,0.2669001212686204,0.4661904761904762,0.9571428571428572,0.9519560741249142,0.0489556908607482
ionosphere,4,knn+winsor+yeojohnson+zscore,0.1637938320636749,0.0270983534834015,0.2669001212686204,0.4661904761904762,0.9571428571428572,0.9519560741249142,0.0480931196893964
ionosphere,4,knn+quantile,0.1991598457098007,0.0312571097414124,0.3965528592351071,0.458843537414966,0.9142857142857144,0.9048913043478262,0.0307558417320251
ionosphere,4,knn+quantile+zscore,0.1959301829338073,0.0312571099744534,0.3965528613501423,0.458843537414966,0.9142857142857144,0.9048913043478262,0.0408507679189954
ionosphere,4,knn+winsor+quantile,0.1683779060840606,0.0259630014013365,0.3988561860541554,0.4636054421768707,0.9428571428571428,0.9365942028985508,0.0256057075091771
ionosphere,4,knn+winsor+quantile+zscore,0.1676085889339447,0.0259630014013364,0.3988561860541554,0.4636054421768707,0.9428571428571428,0.9365942028985508,0.027603451694761
ionosphere,5,mean,0.1933168470859527,0.0217665408133059,0.2867125290984464,0.3972108843537414,0.9142857142857144,0.9066666666666668,0.0521958606583731
ionosphere,5,mean+zscore,0.1954610794782638,0.0217665407561323,0.2867125288007406,0.3972108843537414,0.9285714285714286,0.9228905045164132,0.0242600653852734
ionosphere,5,mean+winsor,0.1713506877422332,0.0214864109636856,0.2739526448201384,0.3915646258503401,0.9714285714285714,0.9682971014492754,0.0705111239637647
ionosphere,5,mean+winsor+zscore,0.1756312698125839,0.0214864109636857,0.2739526448201384,0.3915646258503401,0.9571428571428572,0.9519560741249142,0.0481055123465401
ionosphere,5,mean+yeojohnson,0.1980566978454589,0.0203175092673322,0.2603981188198983,0.3934013605442177,0.9285714285714286,0.9215070643642072,0.0282220355101993
ionosphere,5,mean+yeojohnson+zscore,0.1990797221660614,0.0203175094081687,0.2603981177548067,0.3934013605442177,0.9285714285714286,0.9228905045164132,0.0323868232113974
ionosphere,5,mean+winsor+yeojohnson,0.1747551262378692,0.0204527505929074,0.2513883828267285,0.3866666666666667,0.9428571428571428,0.9365942028985508,0.0355676089014325
ionosphere,5,mean+winsor+yeojohnson+zscore,0.1745505183935165,0.0204527505929076,0.2513883828267285,0.3866666666666667,0.9571428571428572,0.9529042386185244,0.0503753849438258
ionosphere,5,mean+quantile,0.1930897831916809,0.0298369595296854,0.3886062735396599,0.4072108843537415,0.9428571428571428,0.9365942028985508,0.0473947371755327
ionosphere,5,mean+quantile+zscore,0.1904536485671997,0.0298369594778175,0.388606271431281,0.4072108843537415,0.9428571428571428,0.9365942028985508,0.0461995244026183
ionosphere,5,mean+winsor+quantile,0.2169661372900009,0.0190081055885881,0.3987822454686557,0.3998639455782313,0.9142857142857144,0.9028677150786308,0.0528539870466504
ionosphere,5,mean+winsor+quantile+zscore,0.225616917014122,0.019008105588588,0.3987822454686557,0.3998639455782313,0.9285714285714286,0.9199267902081903,0.0427928456238337
ionosphere,5,median,0.2021790742874145,0.0218757667526584,0.3081684802389078,0.3968027210884353,0.9,0.8901098901098901,0.0487461626529693
ionosphere,5,median+zscore,0.2084487825632095,0.0218757668893229,0.3081684800391431,0.3968027210884353,0.8857142857142857,0.8755555555555555,0.064106000321252
ionosphere,5,median+winsor,0.1875900030136108,0.0215046633011225,0.299221408110398,0.3939455782312924,0.9285714285714286,0.9199267902081903,0.0252267122268676
ionosphere,5,median+winsor+zscore,0.1871263086795807,0.0215046633011226,0.299221408110398,0.3939455782312924,0.9285714285714286,0.9199267902081903,0.0332474546773092
ionosphere,5,median+yeojohnson,0.2146358489990234,0.0206268752909742,0.2802137339021752,0.3920408163265305,0.9285714285714286,0.9215070643642072,0.0253329328128269
ionosphere,5,median+yeojohnson+zscore,0.2183908820152282,0.0206268753112864,0.2802137337283926,0.3920408163265305,0.9142857142857144,0.9066666666666668,0.029385722534997
ionosphere,5,median+winsor+yeojohnson,0.192684605717659,0.0203517083263774,0.2690874713730097,0.3872789115646258,0.9285714285714286,0.9199267902081903,0.0422386586666106
ionosphere,5,median+winsor+yeojohnson+zscore,0.2011697143316269,0.0203517083263774,0.2690874713730097,0.3872789115646258,0.9285714285714286,0.9199267902081903,0.026637532881328
ionosphere,5,median+quantile,0.2067367881536483,0.0311322416450918,0.3975536157237569,0.4012925170068027,0.9428571428571428,0.9365942028985508,0.0570457994937896
ionosphere,5,median+quantile+zscore,0.2052701711654663,0.0311322416053473,0.3975536149355607,0.4012925170068027,0.9428571428571428,0.9365942028985508,0.063004891361509
ionosphere,5,median+winsor+quantile,0.2475514262914657,0.0190529833945266,0.4011965482407513,0.398843537414966,0.9285714285714286,0.9199267902081903,0.039307313305991
ionosphere,5,median+winsor+quantile+zscore,0.2507205605506897,0.0190529833945266,0.4011965482407513,0.398843537414966,0.9285714285714286,0.9199267902081903,0.0585210996014731
ionosphere,5,knn,0.2032274454832077,0.0274652986915592,0.2798632351057162,0.4033333333333333,0.9,0.8920467063229787,0.0217695687498364
ionosphere,5,knn+zscore,0.2128107398748397,0.0274652986394997,0.2798632359190081,0.4033333333333333,0.9,0.8920467063229787,0.0275122719151632
ionosphere,5,knn+winsor,0.1865989863872528,0.028460935549992,0.2751050452960971,0.4059183673469388,0.9142857142857144,0.9082167832167832,0.0485227371965135
